ticket_id,order_id,customer_id,driver_id,restaurant_id,issue_type,issue_sub_type,channel,opened_datetime,resolved_datetime,status,csat_score,compensation_amount,resolved_by_agent_id
TKT101551,ORD422895,CUST0500,DRV130,REST082,food,cold,email,2024-03-28 03:34:00,2024-03-28 05:43:00,resolved,4,50,AGT057
TKT101552,ORD489756,CUST0460,DRV164,REST093,food,cold,email,2024-12-10 11:52:00,2024-12-10 14:44:00,resolved,5,0,AGT006
TKT101553,ORD404940,CUST0130,DRV119,REST011,food,cold,email,2024-01-17 03:43:00,2024-01-17 06:02:00,resolved,4,100,AGT092
TKT101554,ORD446364,CUST0196,DRV004,REST071,delivery,late,in_app,2024-06-26 18:39:00,2024-06-26 19:42:00,resolved,3,0,AGT009
TKT101555,ORD476892,CUST0142,DRV030,REST019,delivery,not_delivered,in_app,2024-10-23 08:34:00,2024-10-23 10:36:00,resolved,5,0,AGT010
TKT101556,ORD467177,CUST0420,DRV004,REST011,delivery,not_delivered,call,2024-09-13 03:02:00,2024-09-13 03:19:00,resolved,5,100,AGT073
TKT101557,ORD431287,CUST0111,DRV084,REST067,payment,overcharged,call,2024-04-30 00:41:00,2024-04-30 02:39:00,resolved,2,50,AGT078
TKT101558,ORD456687,CUST0197,DRV109,REST076,food,wrong_item,email,2024-08-05 19:32:00,2024-08-05 20:58:00,resolved,1,0,AGT061
TKT101559,ORD450651,CUST0042,DRV073,REST027,rider,no_mask,in_app,2024-07-11 01:40:00,2024-07-11 03:45:00,resolved,1,50,AGT061
TKT101560,ORD400923,CUST0308,DRV050,REST043,payment,overcharged,call,2024-01-04 20:09:00,2024-01-04 21:04:00,resolved,1,100,AGT059
TKT101561,ORD475935,CUST0043,DRV167,REST099,payment,refund,in_app,2024-10-18 14:13:00,2024-10-18 15:09:00,resolved,4,100,AGT075
TKT101562,ORD475725,CUST0016,DRV168,REST047,payment,refund,call,2024-10-17 13:25:00,2024-10-17 15:08:00,resolved,3,0,AGT026
TKT101563,ORD471730,CUST0004,DRV002,REST063,delivery,not_delivered,call,2024-10-02 06:34:00,2024-10-02 08:10:00,resolved,4,0,AGT086
TKT101564,ORD486241,CUST0410,DRV190,REST065,payment,overcharged,call,2024-11-28 19:23:00,2024-11-28 21:11:00,resolved,1,50,AGT054
TKT101565,ORD437283,CUST0132,DRV117,REST036,rider,no_mask,email,2024-05-21 06:34:00,2024-05-21 08:27:00,resolved,3,0,AGT031
TKT101566,ORD428053,CUST0228,DRV027,REST013,delivery,late,call,2024-04-15 06:46:00,2024-04-15 08:33:00,resolved,1,50,AGT078
TKT101567,ORD445157,CUST0477,DRV082,REST023,payment,refund,call,2024-06-20 16:21:00,2024-06-20 17:25:00,resolved,1,100,AGT058
TKT101568,ORD487536,CUST0174,DRV173,REST023,food,wrong_item,in_app,2024-12-03 01:40:00,2024-12-03 04:28:00,resolved,1,0,AGT064
TKT101569,ORD421616,CUST0108,DRV062,REST025,delivery,late,call,2024-03-23 01:10:00,2024-03-23 03:54:00,resolved,2,100,AGT100
TKT101570,ORD439087,CUST0116,DRV039,REST012,payment,overcharged,in_app,2024-05-29 22:33:00,2024-05-29 22:59:00,resolved,4,100,AGT010
TKT101571,ORD424033,CUST0091,DRV063,REST042,rider,rude,call,2024-04-01 03:03:00,2024-04-01 04:08:00,resolved,3,50,AGT093
TKT101572,ORD490614,CUST0089,DRV035,REST038,food,wrong_item,call,2024-12-14 13:22:00,2024-12-14 13:41:00,resolved,1,50,AGT012
TKT101573,ORD411081,CUST0136,DRV169,REST020,delivery,late,call,2024-02-10 15:14:00,2024-02-10 16:51:00,resolved,5,50,AGT024
TKT101574,ORD422649,CUST0064,DRV145,REST078,food,wrong_item,call,2024-03-27 04:42:00,2024-03-27 05:07:00,resolved,2,50,AGT072
TKT101575,ORD431733,CUST0125,DRV069,REST021,delivery,not_delivered,email,2024-05-01 18:44:00,2024-05-01 21:09:00,resolved,1,100,AGT061
TKT101576,ORD420078,CUST0120,DRV167,REST093,food,wrong_item,call,2024-03-15 07:15:00,2024-03-15 09:13:00,resolved,3,100,AGT045
TKT101577,ORD466251,CUST0185,DRV128,REST014,food,cold,email,2024-09-10 09:49:00,2024-09-10 12:34:00,resolved,2,100,AGT004
TKT101578,ORD476962,CUST0338,DRV089,REST005,delivery,late,in_app,2024-10-23 19:10:00,2024-10-23 21:58:00,resolved,2,100,AGT097
TKT101579,ORD474326,CUST0289,DRV165,REST048,payment,refund,call,2024-10-12 00:11:00,2024-10-12 02:12:00,resolved,4,100,AGT004
TKT101580,ORD487354,CUST0334,DRV038,REST011,food,cold,call,2024-12-02 12:32:00,2024-12-02 12:57:00,resolved,5,100,AGT044
TKT101581,ORD443135,CUST0395,DRV173,REST018,rider,no_mask,email,2024-06-12 16:28:00,2024-06-12 17:45:00,resolved,1,100,AGT057
TKT101582,ORD475003,CUST0203,DRV095,REST092,payment,refund,call,2024-10-14 21:36:00,2024-10-15 00:08:00,resolved,1,100,AGT087
TKT101583,ORD410530,CUST0394,DRV009,REST081,delivery,late,email,2024-02-08 20:57:00,2024-02-08 22:44:00,resolved,4,100,AGT099
TKT101584,ORD424812,CUST0234,DRV102,REST095,delivery,late,in_app,2024-04-04 11:48:00,2024-04-04 14:07:00,resolved,4,0,AGT092
TKT101585,ORD459392,CUST0114,DRV073,REST036,food,wrong_item,email,2024-08-14 20:00:00,2024-08-14 21:03:00,resolved,3,50,AGT027
TKT101586,ORD428458,CUST0364,DRV006,REST069,rider,rude,in_app,2024-04-17 22:46:00,2024-04-18 00:52:00,resolved,1,50,AGT047
TKT101587,ORD494156,CUST0187,DRV116,REST063,delivery,late,email,2024-12-29 10:18:00,2024-12-29 10:40:00,resolved,3,100,AGT088
TKT101588,ORD475704,CUST0243,DRV050,REST049,delivery,not_delivered,call,2024-10-17 14:04:00,2024-10-17 17:02:00,resolved,1,100,AGT080
TKT101589,ORD426338,CUST0364,DRV085,REST007,delivery,late,email,2024-04-09 10:58:00,2024-04-09 13:30:00,resolved,5,0,AGT095
TKT101590,ORD458932,CUST0035,DRV015,REST071,rider,rude,in_app,2024-08-13 22:11:00,2024-08-13 22:36:00,resolved,5,0,AGT022
TKT101591,ORD401736,CUST0161,DRV102,REST047,food,cold,in_app,2024-01-07 10:30:00,2024-01-07 11:31:00,resolved,5,100,AGT099
TKT101592,ORD415244,CUST0234,DRV130,REST093,payment,refund,email,2024-02-28 13:01:00,2024-02-28 13:40:00,resolved,5,100,AGT028
TKT101593,ORD432200,CUST0421,DRV196,REST034,delivery,late,in_app,2024-05-02 03:20:00,2024-05-02 06:11:00,resolved,3,100,AGT007
TKT101594,ORD492443,CUST0247,DRV136,REST066,payment,overcharged,call,2024-12-22 11:45:00,2024-12-22 12:20:00,resolved,2,100,AGT029
TKT101595,ORD425540,CUST0067,DRV119,REST073,rider,rude,email,2024-04-07 15:07:00,2024-04-07 16:45:00,resolved,4,50,AGT090
TKT101596,ORD403306,CUST0465,DRV188,REST070,food,cold,call,2024-01-12 07:09:00,2024-01-12 09:27:00,resolved,5,100,AGT025
TKT101597,ORD418625,CUST0149,DRV105,REST087,food,wrong_item,email,2024-03-10 22:30:00,2024-03-10 23:11:00,resolved,1,100,AGT054
TKT101598,ORD486073,CUST0088,DRV051,REST043,delivery,not_delivered,call,2024-11-27 12:48:00,2024-11-27 15:27:00,resolved,5,50,AGT097
TKT101599,ORD442264,CUST0319,DRV131,REST053,rider,no_mask,email,2024-06-09 10:56:00,2024-06-09 13:08:00,resolved,5,50,AGT062
TKT101600,ORD467459,CUST0291,DRV056,REST005,food,cold,in_app,2024-09-15 23:31:00,2024-09-16 00:09:00,resolved,2,0,AGT041
TKT101601,ORD431546,CUST0103,DRV044,REST011,payment,overcharged,call,2024-04-30 01:45:00,2024-04-30 03:53:00,resolved,4,0,AGT054
TKT101602,ORD489148,CUST0133,DRV061,REST088,payment,overcharged,in_app,2024-12-09 00:06:00,2024-12-09 00:56:00,resolved,5,0,AGT040
TKT101603,ORD410399,CUST0414,DRV199,REST053,delivery,late,call,2024-02-08 03:05:00,2024-02-08 05:58:00,resolved,1,50,AGT063
TKT101604,ORD435083,CUST0038,DRV014,REST028,delivery,late,call,2024-05-12 23:07:00,2024-05-13 00:47:00,resolved,1,0,AGT091
TKT101605,ORD402544,CUST0138,DRV090,REST059,food,cold,email,2024-01-09 22:04:00,2024-01-10 00:15:00,resolved,2,50,AGT088
TKT101606,ORD491141,CUST0085,DRV077,REST018,food,wrong_item,in_app,2024-12-16 19:56:00,2024-12-16 21:25:00,resolved,3,50,AGT057
TKT101607,ORD473064,CUST0175,DRV048,REST091,rider,rude,email,2024-10-07 07:05:00,2024-10-07 09:53:00,resolved,3,0,AGT033
TKT101608,ORD469489,CUST0070,DRV149,REST061,rider,rude,call,2024-09-24 02:37:00,2024-09-24 05:04:00,resolved,5,100,AGT032
TKT101609,ORD473753,CUST0432,DRV022,REST027,food,cold,in_app,2024-10-09 23:20:00,2024-10-10 02:11:00,resolved,1,100,AGT074
TKT101610,ORD456679,CUST0477,DRV136,REST070,rider,no_mask,call,2024-08-06 00:45:00,2024-08-06 01:45:00,resolved,3,50,AGT051
TKT101611,ORD410696,CUST0454,DRV188,REST020,rider,rude,call,2024-02-09 22:31:00,2024-02-10 00:08:00,resolved,1,100,AGT001
TKT101612,ORD419176,CUST0094,DRV195,REST075,delivery,not_delivered,email,2024-03-12 12:23:00,2024-03-12 14:12:00,resolved,5,0,AGT017
TKT101613,ORD434919,CUST0465,DRV134,REST025,rider,no_mask,in_app,2024-05-12 08:21:00,2024-05-12 10:30:00,resolved,3,0,AGT016
TKT101614,ORD450742,CUST0361,DRV176,REST089,payment,refund,call,2024-07-11 21:39:00,2024-07-11 21:54:00,resolved,5,0,AGT029
TKT101615,ORD416808,CUST0007,DRV177,REST077,food,cold,call,2024-03-04 13:02:00,2024-03-04 14:45:00,resolved,1,50,AGT041
TKT101616,ORD442339,CUST0183,DRV139,REST027,delivery,not_delivered,in_app,2024-06-09 21:36:00,2024-06-09 23:51:00,resolved,3,100,AGT028
TKT101617,ORD403714,CUST0152,DRV051,REST004,rider,rude,call,2024-01-13 09:17:00,2024-01-13 10:14:00,resolved,2,0,AGT018
TKT101618,ORD416323,CUST0070,DRV128,REST009,delivery,not_delivered,in_app,2024-03-03 14:59:00,2024-03-03 16:10:00,resolved,3,50,AGT035
TKT101619,ORD414920,CUST0113,DRV190,REST030,delivery,late,in_app,2024-02-26 18:43:00,2024-02-26 19:12:00,resolved,1,50,AGT013
TKT101620,ORD435025,CUST0351,DRV084,REST056,delivery,late,call,2024-05-12 16:28:00,2024-05-12 16:39:00,resolved,5,0,AGT024
TKT101621,ORD481243,CUST0210,DRV027,REST094,food,cold,email,2024-11-07 18:15:00,2024-11-07 19:51:00,resolved,4,0,AGT004
TKT101622,ORD421499,CUST0007,DRV092,REST066,delivery,late,in_app,2024-03-21 04:50:00,2024-03-21 05:41:00,resolved,2,0,AGT023
TKT101623,ORD450128,CUST0489,DRV175,REST074,rider,rude,in_app,2024-07-09 15:09:00,2024-07-09 15:56:00,resolved,3,0,AGT076
TKT101624,ORD419185,CUST0293,DRV116,REST082,food,wrong_item,call,2024-03-12 11:29:00,2024-03-12 14:01:00,resolved,3,100,AGT028
TKT101625,ORD453868,CUST0445,DRV090,REST042,food,wrong_item,email,2024-07-25 22:14:00,2024-07-25 23:58:00,resolved,1,0,AGT078
TKT101626,ORD469747,CUST0338,DRV189,REST088,payment,refund,in_app,2024-09-25 11:10:00,2024-09-25 12:44:00,resolved,3,100,AGT077
TKT101627,ORD417708,CUST0191,DRV140,REST044,payment,overcharged,call,2024-03-07 07:45:00,2024-03-07 08:02:00,resolved,3,100,AGT050
TKT101628,ORD406075,CUST0404,DRV014,REST002,delivery,late,email,2024-01-23 14:55:00,2024-01-23 16:15:00,resolved,1,0,AGT009
TKT101629,ORD435965,CUST0293,DRV108,REST020,payment,refund,call,2024-05-16 14:42:00,2024-05-16 15:30:00,resolved,2,100,AGT052
TKT101630,ORD472904,CUST0228,DRV126,REST067,payment,overcharged,call,2024-10-06 21:11:00,2024-10-06 22:50:00,resolved,3,100,AGT022
TKT101631,ORD486413,CUST0261,DRV013,REST036,rider,no_mask,in_app,2024-11-29 04:26:00,2024-11-29 04:58:00,resolved,5,100,AGT026
TKT101632,ORD458173,CUST0288,DRV148,REST065,rider,no_mask,email,2024-08-10 15:49:00,2024-08-10 18:02:00,resolved,4,100,AGT094
TKT101633,ORD464629,CUST0029,DRV056,REST075,food,wrong_item,call,2024-09-04 17:59:00,2024-09-04 19:56:00,resolved,2,50,AGT066
TKT101634,ORD486098,CUST0219,DRV174,REST055,food,wrong_item,email,2024-11-28 02:49:00,2024-11-28 04:11:00,resolved,5,0,AGT077
TKT101635,ORD480326,CUST0152,DRV192,REST056,rider,rude,call,2024-11-04 20:36:00,2024-11-04 22:34:00,resolved,4,0,AGT012
TKT101636,ORD482060,CUST0073,DRV138,REST074,delivery,not_delivered,call,2024-11-10 18:59:00,2024-11-10 19:10:00,resolved,3,0,AGT060
TKT101637,ORD476706,CUST0063,DRV189,REST075,payment,refund,call,2024-10-23 00:18:00,2024-10-23 03:14:00,resolved,3,0,AGT056
TKT101638,ORD483853,CUST0041,DRV056,REST031,payment,overcharged,call,2024-11-18 09:53:00,2024-11-18 12:02:00,resolved,2,0,AGT031
TKT101639,ORD411761,CUST0007,DRV154,REST018,delivery,not_delivered,call,2024-02-13 02:48:00,2024-02-13 05:12:00,resolved,5,100,AGT033
TKT101640,ORD422230,CUST0130,DRV164,REST092,rider,no_mask,in_app,2024-03-25 12:23:00,2024-03-25 13:07:00,resolved,5,0,AGT099
TKT101641,ORD469641,CUST0499,DRV021,REST019,rider,rude,call,2024-09-25 14:14:00,2024-09-25 16:43:00,resolved,2,50,AGT035
TKT101642,ORD456651,CUST0479,DRV113,REST050,rider,no_mask,in_app,2024-08-05 16:59:00,2024-08-05 18:07:00,resolved,3,100,AGT095
TKT101643,ORD455536,CUST0318,DRV061,REST058,delivery,not_delivered,in_app,2024-08-01 03:45:00,2024-08-01 06:20:00,resolved,3,100,AGT033
TKT101644,ORD400821,CUST0075,DRV136,REST050,delivery,not_delivered,call,2024-01-03 11:46:00,2024-01-03 13:27:00,resolved,2,100,AGT092
TKT101645,ORD493900,CUST0230,DRV076,REST042,payment,refund,email,2024-12-29 00:57:00,2024-12-29 01:51:00,resolved,2,50,AGT033
TKT101646,ORD475594,CUST0119,DRV132,REST082,delivery,not_delivered,email,2024-10-17 12:38:00,2024-10-17 13:48:00,resolved,5,0,AGT033
TKT101647,ORD426491,CUST0393,DRV008,REST056,delivery,late,email,2024-04-10 11:24:00,2024-04-10 13:33:00,resolved,3,50,AGT009
TKT101648,ORD411014,CUST0357,DRV051,REST034,payment,refund,call,2024-02-10 14:16:00,2024-02-10 14:40:00,resolved,5,0,AGT088
TKT101649,ORD447318,CUST0143,DRV132,REST088,payment,overcharged,call,2024-06-30 09:42:00,2024-06-30 09:53:00,resolved,2,50,AGT005
TKT101650,ORD467773,CUST0318,DRV016,REST023,rider,rude,email,2024-09-16 07:17:00,2024-09-16 08:15:00,resolved,4,0,AGT027
TKT101651,ORD478081,CUST0139,DRV063,REST031,rider,rude,email,2024-10-28 23:48:00,2024-10-29 01:47:00,resolved,5,0,AGT100
TKT101652,ORD456637,CUST0330,DRV061,REST032,food,cold,email,2024-08-05 23:57:00,2024-08-06 02:31:00,resolved,4,0,AGT074
TKT101653,ORD491928,CUST0095,DRV105,REST019,payment,refund,email,2024-12-20 14:44:00,2024-12-20 15:51:00,resolved,4,0,AGT028
TKT101654,ORD453558,CUST0014,DRV045,REST074,rider,no_mask,email,2024-07-25 00:39:00,2024-07-25 01:24:00,resolved,2,0,AGT041
TKT101655,ORD444463,CUST0497,DRV123,REST057,delivery,late,in_app,2024-06-17 20:56:00,2024-06-17 21:40:00,resolved,3,0,AGT023
TKT101656,ORD481127,CUST0242,DRV133,REST063,delivery,not_delivered,call,2024-11-07 09:22:00,2024-11-07 09:47:00,resolved,5,0,AGT023
TKT101657,ORD433949,CUST0038,DRV189,REST009,rider,no_mask,email,2024-05-08 05:27:00,2024-05-08 07:37:00,resolved,3,100,AGT058
TKT101658,ORD411276,CUST0452,DRV115,REST069,payment,refund,call,2024-02-11 23:47:00,2024-02-12 01:02:00,resolved,1,50,AGT021
TKT101659,ORD459343,CUST0163,DRV092,REST050,rider,rude,email,2024-08-15 00:13:00,2024-08-15 00:24:00,resolved,4,100,AGT006
TKT101660,ORD425039,CUST0159,DRV098,REST011,food,wrong_item,call,2024-04-05 02:21:00,2024-04-05 04:21:00,resolved,3,0,AGT065
TKT101661,ORD476558,CUST0465,DRV086,REST014,delivery,not_delivered,call,2024-10-21 17:27:00,2024-10-21 19:14:00,resolved,5,0,AGT023
TKT101662,ORD431057,CUST0458,DRV125,REST013,delivery,not_delivered,call,2024-04-28 15:38:00,2024-04-28 17:55:00,resolved,1,0,AGT096
TKT101663,ORD430092,CUST0067,DRV189,REST060,delivery,late,email,2024-04-24 02:45:00,2024-04-24 05:25:00,resolved,3,50,AGT078
TKT101664,ORD421838,CUST0010,DRV189,REST031,rider,no_mask,in_app,2024-03-23 21:38:00,2024-03-24 00:34:00,resolved,2,0,AGT037
TKT101665,ORD412330,CUST0234,DRV165,REST021,payment,refund,email,2024-02-15 19:04:00,2024-02-15 21:43:00,resolved,1,0,AGT062
TKT101666,ORD408781,CUST0368,DRV113,REST065,payment,refund,email,2024-02-03 14:43:00,2024-02-03 17:21:00,resolved,5,100,AGT059
TKT101667,ORD455637,CUST0019,DRV021,REST080,delivery,late,call,2024-08-01 17:52:00,2024-08-01 20:15:00,resolved,1,100,AGT013
TKT101668,ORD404287,CUST0359,DRV185,REST005,rider,no_mask,email,2024-01-15 20:50:00,2024-01-15 22:33:00,resolved,3,0,AGT026
TKT101669,ORD418176,CUST0193,DRV145,REST077,delivery,not_delivered,email,2024-03-09 01:56:00,2024-03-09 04:32:00,resolved,4,0,AGT099
TKT101670,ORD470099,CUST0409,DRV061,REST029,food,wrong_item,email,2024-09-27 01:37:00,2024-09-27 01:50:00,resolved,5,100,AGT043
TKT101671,ORD406807,CUST0224,DRV050,REST096,delivery,not_delivered,in_app,2024-01-26 11:25:00,2024-01-26 13:47:00,resolved,2,100,AGT074
TKT101672,ORD467553,CUST0486,DRV139,REST054,payment,overcharged,email,2024-09-15 10:30:00,2024-09-15 12:24:00,resolved,1,50,AGT093
TKT101673,ORD475812,CUST0321,DRV126,REST091,delivery,not_delivered,call,2024-10-19 01:04:00,2024-10-19 02:24:00,resolved,2,0,AGT081
TKT101674,ORD437274,CUST0453,DRV032,REST073,payment,refund,in_app,2024-05-21 07:38:00,2024-05-21 09:10:00,resolved,5,100,AGT057
TKT101675,ORD478698,CUST0250,DRV187,REST046,food,wrong_item,email,2024-10-30 14:28:00,2024-10-30 15:49:00,resolved,4,100,AGT046
TKT101676,ORD440095,CUST0246,DRV195,REST070,payment,overcharged,email,2024-06-03 00:11:00,2024-06-03 02:30:00,resolved,4,50,AGT085
TKT101677,ORD462127,CUST0231,DRV104,REST015,rider,rude,email,2024-08-27 17:01:00,2024-08-27 18:58:00,resolved,5,0,AGT010
TKT101678,ORD402339,CUST0241,DRV091,REST060,payment,overcharged,in_app,2024-01-08 06:55:00,2024-01-08 08:17:00,resolved,2,50,AGT004
TKT101679,ORD453307,CUST0454,DRV066,REST020,payment,refund,email,2024-07-23 15:10:00,2024-07-23 16:24:00,resolved,3,0,AGT088
TKT101680,ORD479651,CUST0271,DRV116,REST049,rider,rude,in_app,2024-11-02 20:37:00,2024-11-02 21:37:00,resolved,1,50,AGT019
TKT101681,ORD479820,CUST0260,DRV008,REST099,rider,rude,call,2024-11-03 04:21:00,2024-11-03 05:53:00,resolved,2,50,AGT070
TKT101682,ORD444245,CUST0323,DRV003,REST035,food,wrong_item,call,2024-06-16 18:48:00,2024-06-16 20:16:00,resolved,5,100,AGT068
TKT101683,ORD485309,CUST0153,DRV022,REST052,payment,overcharged,email,2024-11-24 05:27:00,2024-11-24 06:42:00,resolved,3,50,AGT082
TKT101684,ORD438758,CUST0320,DRV195,REST015,rider,no_mask,in_app,2024-05-28 10:56:00,2024-05-28 13:17:00,resolved,3,50,AGT006
TKT101685,ORD432197,CUST0033,DRV114,REST018,food,cold,in_app,2024-05-02 00:37:00,2024-05-02 03:28:00,resolved,4,100,AGT004
TKT101686,ORD421612,CUST0061,DRV079,REST073,food,wrong_item,call,2024-03-22 16:45:00,2024-03-22 19:09:00,resolved,4,0,AGT066
TKT101687,ORD428275,CUST0001,DRV163,REST056,food,wrong_item,call,2024-04-16 22:29:00,2024-04-17 00:02:00,resolved,5,100,AGT099
TKT101688,ORD404656,CUST0243,DRV132,REST071,rider,rude,call,2024-01-16 22:20:00,2024-01-16 23:33:00,resolved,4,100,AGT065
TKT101689,ORD440453,CUST0300,DRV068,REST050,food,cold,in_app,2024-06-03 17:07:00,2024-06-03 18:24:00,resolved,1,50,AGT064
TKT101690,ORD480063,CUST0028,DRV173,REST032,delivery,not_delivered,in_app,2024-11-04 21:12:00,2024-11-04 21:26:00,resolved,2,0,AGT038
TKT101691,ORD480204,CUST0272,DRV145,REST086,payment,overcharged,call,2024-11-04 02:38:00,2024-11-04 05:34:00,resolved,5,100,AGT029
TKT101692,ORD411806,CUST0407,DRV132,REST095,payment,refund,in_app,2024-02-13 13:41:00,2024-02-13 16:30:00,resolved,1,0,AGT007
TKT101693,ORD471089,CUST0189,DRV110,REST048,rider,no_mask,email,2024-09-30 13:22:00,2024-09-30 13:58:00,resolved,2,0,AGT054
TKT101694,ORD486595,CUST0466,DRV127,REST084,payment,overcharged,call,2024-11-29 04:31:00,2024-11-29 05:22:00,resolved,5,50,AGT038
TKT101695,ORD448683,CUST0337,DRV070,REST020,rider,no_mask,email,2024-07-05 04:37:00,2024-07-05 05:25:00,resolved,2,50,AGT049
TKT101696,ORD476730,CUST0033,DRV016,REST041,rider,no_mask,call,2024-10-22 12:22:00,2024-10-22 12:47:00,resolved,2,50,AGT094
TKT101697,ORD478488,CUST0302,DRV012,REST016,payment,overcharged,call,2024-10-29 11:39:00,2024-10-29 11:55:00,resolved,3,100,AGT073
TKT101698,ORD468282,CUST0077,DRV030,REST092,payment,refund,call,2024-09-18 12:07:00,2024-09-18 15:01:00,resolved,5,0,AGT033
TKT101699,ORD426459,CUST0024,DRV060,REST093,rider,no_mask,in_app,2024-04-10 13:47:00,2024-04-10 15:07:00,resolved,3,100,AGT093
TKT101700,ORD414771,CUST0385,DRV139,REST039,rider,rude,call,2024-02-26 15:16:00,2024-02-26 17:42:00,resolved,5,100,AGT055
TKT101701,ORD422276,CUST0167,DRV179,REST040,food,cold,email,2024-03-25 12:55:00,2024-03-25 14:12:00,resolved,1,100,AGT071
TKT101702,ORD451102,CUST0406,DRV033,REST004,food,cold,email,2024-07-13 20:59:00,2024-07-13 22:39:00,resolved,3,0,AGT058
TKT101703,ORD463393,CUST0266,DRV143,REST097,food,cold,in_app,2024-08-31 15:28:00,2024-08-31 17:00:00,resolved,2,0,AGT098
TKT101704,ORD404419,CUST0463,DRV069,REST066,food,wrong_item,call,2024-01-16 14:47:00,2024-01-16 16:28:00,resolved,1,0,AGT036
TKT101705,ORD410835,CUST0480,DRV073,REST063,rider,rude,in_app,2024-02-10 02:57:00,2024-02-10 05:33:00,resolved,2,0,AGT092
TKT101706,ORD453904,CUST0451,DRV076,REST020,delivery,not_delivered,in_app,2024-07-25 14:06:00,2024-07-25 15:05:00,resolved,5,100,AGT017
TKT101707,ORD465016,CUST0201,DRV182,REST083,delivery,late,in_app,2024-09-06 12:08:00,2024-09-06 13:26:00,resolved,2,50,AGT097
TKT101708,ORD468107,CUST0073,DRV063,REST050,delivery,late,email,2024-09-18 08:10:00,2024-09-18 09:50:00,resolved,3,50,AGT029
TKT101709,ORD405903,CUST0401,DRV052,REST089,food,wrong_item,email,2024-01-22 10:39:00,2024-01-22 11:29:00,resolved,1,50,AGT066
TKT101710,ORD462312,CUST0415,DRV015,REST034,rider,no_mask,call,2024-08-27 07:42:00,2024-08-27 09:00:00,resolved,1,0,AGT031
TKT101711,ORD488100,CUST0032,DRV028,REST029,delivery,late,call,2024-12-04 02:13:00,2024-12-04 04:43:00,resolved,4,50,AGT041
TKT101712,ORD457303,CUST0185,DRV097,REST019,payment,overcharged,call,2024-08-07 15:05:00,2024-08-07 17:35:00,resolved,3,50,AGT010
TKT101713,ORD477864,CUST0174,DRV147,REST026,payment,overcharged,call,2024-10-27 18:10:00,2024-10-27 21:03:00,resolved,3,50,AGT067
TKT101714,ORD490174,CUST0057,DRV080,REST052,delivery,late,call,2024-12-12 12:00:00,2024-12-12 12:43:00,resolved,4,100,AGT043
TKT101715,ORD458544,CUST0155,DRV094,REST021,food,wrong_item,in_app,2024-08-11 15:35:00,2024-08-11 16:08:00,resolved,1,0,AGT076
TKT101716,ORD425621,CUST0210,DRV150,REST066,payment,refund,email,2024-04-07 16:31:00,2024-04-07 19:11:00,resolved,3,100,AGT046
TKT101717,ORD489516,CUST0456,DRV146,REST069,food,cold,in_app,2024-12-09 07:31:00,2024-12-09 09:58:00,resolved,4,50,AGT015
TKT101718,ORD409296,CUST0138,DRV078,REST091,rider,rude,email,2024-02-05 06:06:00,2024-02-05 07:01:00,resolved,1,0,AGT070
TKT101719,ORD435933,CUST0155,DRV146,REST021,rider,no_mask,call,2024-05-15 13:11:00,2024-05-15 15:14:00,resolved,3,0,AGT010
TKT101720,ORD428227,CUST0039,DRV163,REST043,delivery,not_delivered,in_app,2024-04-16 13:38:00,2024-04-16 16:15:00,resolved,2,0,AGT012
TKT101721,ORD471660,CUST0494,DRV006,REST083,delivery,not_delivered,in_app,2024-10-02 00:33:00,2024-10-02 01:51:00,resolved,3,100,AGT021
TKT101722,ORD426667,CUST0082,DRV122,REST093,delivery,not_delivered,call,2024-04-10 23:16:00,2024-04-11 00:12:00,resolved,1,50,AGT060
TKT101723,ORD436361,CUST0168,DRV014,REST056,payment,overcharged,in_app,2024-05-17 06:37:00,2024-05-17 07:38:00,resolved,3,0,AGT020
TKT101724,ORD403786,CUST0133,DRV035,REST077,rider,rude,email,2024-01-13 03:35:00,2024-01-13 06:12:00,resolved,3,50,AGT084
