log_id,ticket_id,status,status_datetime,agent_id
1480,TKT100739,resolved,2024-10-30 03:22:00,AGT089
1481,TKT100740,opened,2024-07-09 19:12:00,AGT073
1482,TKT100740,resolved,2024-07-09 20:28:00,AGT073
1483,TKT100741,opened,2024-01-17 11:22:00,AGT006
1484,TKT100741,resolved,2024-01-17 13:56:00,AGT006
1485,TKT100742,opened,2024-01-17 22:05:00,AGT003
1486,TKT100742,resolved,2024-01-17 22:48:00,AGT003
1487,TKT100743,opened,2024-07-24 01:48:00,AGT048
1488,TKT100743,resolved,2024-07-24 03:27:00,AGT048
1489,TKT100744,opened,2024-12-03 14:15:00,AGT067
1490,TKT100744,resolved,2024-12-03 16:46:00,AGT067
1491,TKT100745,opened,2024-11-08 02:56:00,AGT078
1492,TKT100745,resolved,2024-11-08 03:46:00,AGT078
1493,TKT100746,opened,2024-09-06 11:14:00,AGT081
1494,TKT100746,resolved,2024-09-06 13:53:00,AGT081
1495,TKT100747,opened,2024-10-19 09:14:00,AGT096
1496,TKT100747,resolved,2024-10-19 10:43:00,AGT096
1497,TKT100748,opened,2024-12-06 06:58:00,AGT058
1498,TKT100748,resolved,2024-12-06 09:28:00,AGT058
1499,TKT100749,opened,2024-01-11 12:59:00,AGT013
1500,TKT100749,resolved,2024-01-11 13:25:00,AGT013
1501,TKT100750,opened,2024-06-08 06:45:00,AGT003
1502,TKT100750,resolved,2024-06-08 09:22:00,AGT003
1503,TKT100751,opened,2024-10-28 18:48:00,AGT052
1504,TKT100751,resolved,2024-10-28 20:47:00,AGT052
1505,TKT100752,opened,2024-09-27 02:39:00,AGT007
1506,TKT100752,resolved,2024-09-27 05:04:00,AGT007
1507,TKT100753,opened,2024-01-23 20:38:00,AGT043
1508,TKT100753,resolved,2024-01-23 22:49:00,AGT043
1509,TKT100754,opened,2024-12-26 11:42:00,AGT055
1510,TKT100754,resolved,2024-12-26 14:32:00,AGT055
1511,TKT100755,opened,2024-12-10 12:10:00,AGT050
1512,TKT100755,resolved,2024-12-10 12:30:00,AGT050
1513,TKT100756,opened,2024-08-22 03:13:00,AGT099
1514,TKT100756,resolved,2024-08-22 05:05:00,AGT099
1515,TKT100757,opened,2024-10-28 09:48:00,AGT008
1516,TKT100757,resolved,2024-10-28 10:21:00,AGT008
1517,TKT100758,opened,2024-05-12 02:18:00,AGT039
1518,TKT100758,resolved,2024-05-12 04:35:00,AGT039
1519,TKT100759,opened,2024-10-03 01:05:00,AGT018
1520,TKT100759,resolved,2024-10-03 01:59:00,AGT018
1521,TKT100760,opened,2024-08-11 09:02:00,AGT025
1522,TKT100760,resolved,2024-08-11 10:37:00,AGT025
1523,TKT100761,opened,2024-07-20 23:05:00,AGT048
1524,TKT100761,resolved,2024-07-21 01:35:00,AGT048
1525,TKT100762,opened,2024-06-19 06:06:00,AGT071
1526,TKT100762,resolved,2024-06-19 07:58:00,AGT071
1527,TKT100763,opened,2024-10-07 10:06:00,AGT054
1528,TKT100763,resolved,2024-10-07 11:30:00,AGT054
1529,TKT100764,opened,2024-12-12 12:00:00,AGT003
1530,TKT100764,resolved,2024-12-12 14:49:00,AGT003
1531,TKT100765,opened,2024-01-28 14:34:00,AGT028
1532,TKT100765,resolved,2024-01-28 17:02:00,AGT028
1533,TKT100766,opened,2024-09-22 09:16:00,AGT023
1534,TKT100766,resolved,2024-09-22 10:40:00,AGT023
1535,TKT100767,opened,2024-08-21 23:05:00,AGT013
1536,TKT100767,resolved,2024-08-21 23:30:00,AGT013
1537,TKT100768,opened,2024-11-19 12:53:00,AGT091
1538,TKT100768,resolved,2024-11-19 14:11:00,AGT091
1539,TKT100769,opened,2024-05-10 09:30:00,AGT005
1540,TKT100769,resolved,2024-05-10 11:05:00,AGT005
1541,TKT100770,opened,2024-04-28 02:08:00,AGT030
1542,TKT100770,resolved,2024-04-28 04:46:00,AGT030
1543,TKT100771,opened,2024-02-28 04:06:00,AGT006
1544,TKT100771,resolved,2024-02-28 05:44:00,AGT006
1545,TKT100772,opened,2024-08-28 16:15:00,AGT055
1546,TKT100772,resolved,2024-08-28 18:47:00,AGT055
1547,TKT100773,opened,2024-05-27 04:53:00,AGT096
1548,TKT100773,resolved,2024-05-27 07:26:00,AGT096
1549,TKT100774,opened,2024-07-04 01:37:00,AGT010
1550,TKT100774,resolved,2024-07-04 02:17:00,AGT010
1551,TKT100775,opened,2024-02-06 21:35:00,AGT095
1552,TKT100775,resolved,2024-02-06 23:14:00,AGT095
1553,TKT100776,opened,2024-04-29 13:12:00,AGT046
1554,TKT100776,resolved,2024-04-29 16:09:00,AGT046
1555,TKT100777,opened,2024-08-29 05:10:00,AGT086
1556,TKT100777,resolved,2024-08-29 07:45:00,AGT086
1557,TKT100778,opened,2024-12-17 10:45:00,AGT076
1558,TKT100778,resolved,2024-12-17 11:30:00,AGT076
1559,TKT100779,opened,2024-06-30 13:14:00,AGT027
1560,TKT100779,resolved,2024-06-30 14:19:00,AGT027
1561,TKT100780,opened,2024-06-30 10:00:00,AGT063
1562,TKT100780,resolved,2024-06-30 12:46:00,AGT063
1563,TKT100781,opened,2024-02-07 04:48:00,AGT026
1564,TKT100781,resolved,2024-02-07 06:10:00,AGT026
1565,TKT100782,opened,2024-07-16 07:02:00,AGT061
1566,TKT100782,resolved,2024-07-16 09:06:00,AGT061
1567,TKT100783,opened,2024-07-12 05:58:00,AGT078
1568,TKT100783,resolved,2024-07-12 07:48:00,AGT078
1569,TKT100784,opened,2024-03-12 17:18:00,AGT070
1570,TKT100784,resolved,2024-03-12 20:09:00,AGT070
1571,TKT100785,opened,2024-03-23 05:14:00,AGT088
1572,TKT100785,resolved,2024-03-23 06:18:00,AGT088
1573,TKT100786,opened,2024-02-08 09:58:00,AGT095
1574,TKT100786,resolved,2024-02-08 11:59:00,AGT095
1575,TKT100787,opened,2024-04-08 07:18:00,AGT009
1576,TKT100787,resolved,2024-04-08 09:06:00,AGT009
1577,TKT100788,opened,2024-12-03 10:50:00,AGT066
1578,TKT100788,resolved,2024-12-03 11:08:00,AGT066
1579,TKT100789,opened,2024-06-22 00:24:00,AGT088
1580,TKT100789,resolved,2024-06-22 01:15:00,AGT088
1581,TKT100790,opened,2024-03-13 13:20:00,AGT053
1582,TKT100790,resolved,2024-03-13 15:52:00,AGT053
1583,TKT100791,opened,2024-07-19 23:10:00,AGT021
1584,TKT100791,resolved,2024-07-20 01:19:00,AGT021
1585,TKT100792,opened,2024-04-30 09:48:00,AGT096
1586,TKT100792,resolved,2024-04-30 10:59:00,AGT096
1587,TKT100793,opened,2024-12-15 07:19:00,AGT047
1588,TKT100793,resolved,2024-12-15 08:38:00,AGT047
1589,TKT100794,opened,2024-09-28 18:39:00,AGT045
1590,TKT100794,resolved,2024-09-28 19:33:00,AGT045
1591,TKT100795,opened,2024-07-20 09:42:00,AGT084
1592,TKT100795,resolved,2024-07-20 11:29:00,AGT084
1593,TKT100796,opened,2024-06-15 14:09:00,AGT063
1594,TKT100796,resolved,2024-06-15 14:44:00,AGT063
1595,TKT100797,opened,2024-06-14 16:54:00,AGT024
1596,TKT100797,resolved,2024-06-14 18:27:00,AGT024
1597,TKT100798,opened,2024-06-27 19:18:00,AGT079
1598,TKT100798,resolved,2024-06-27 20:32:00,AGT079
1599,TKT100799,opened,2024-04-22 05:07:00,AGT007
1600,TKT100799,resolved,2024-04-22 07:37:00,AGT007
1601,TKT100800,opened,2024-02-25 22:17:00,AGT009
1602,TKT100800,resolved,2024-02-26 00:26:00,AGT009
1603,TKT100801,opened,2024-06-03 15:21:00,AGT072
1604,TKT100801,resolved,2024-06-03 15:33:00,AGT072
1605,TKT100802,opened,2024-03-02 16:09:00,AGT013
1606,TKT100802,resolved,2024-03-02 17:12:00,AGT013
1607,TKT100803,opened,2024-11-20 11:44:00,AGT033
1608,TKT100803,resolved,2024-11-20 13:14:00,AGT033
1609,TKT100804,opened,2024-03-08 10:23:00,AGT007
1610,TKT100804,resolved,2024-03-08 11:53:00,AGT007
1611,TKT100805,opened,2024-01-03 08:50:00,AGT060
1612,TKT100805,resolved,2024-01-03 11:02:00,AGT060
1613,TKT100806,opened,2024-07-03 13:19:00,AGT085
1614,TKT100806,resolved,2024-07-03 13:33:00,AGT085
1615,TKT100807,opened,2024-09-26 06:12:00,AGT033
1616,TKT100807,resolved,2024-09-26 07:56:00,AGT033
1617,TKT100808,opened,2024-01-23 14:54:00,AGT048
1618,TKT100808,resolved,2024-01-23 15:26:00,AGT048
1619,TKT100809,opened,2024-07-08 05:50:00,AGT030
1620,TKT100809,resolved,2024-07-08 08:37:00,AGT030
1621,TKT100810,opened,2024-09-01 02:51:00,AGT017
1622,TKT100810,resolved,2024-09-01 04:14:00,AGT017
1623,TKT100811,opened,2024-11-28 17:47:00,AGT036
1624,TKT100811,resolved,2024-11-28 18:09:00,AGT036
1625,TKT100812,opened,2024-12-23 06:44:00,AGT016
1626,TKT100812,resolved,2024-12-23 09:27:00,AGT016
1627,TKT100813,opened,2024-10-27 10:46:00,AGT066
1628,TKT100813,resolved,2024-10-27 12:59:00,AGT066
1629,TKT100814,opened,2024-05-05 19:20:00,AGT017
1630,TKT100814,resolved,2024-05-05 21:33:00,AGT017
1631,TKT100815,opened,2024-03-13 17:27:00,AGT015
1632,TKT100815,resolved,2024-03-13 18:26:00,AGT015
1633,TKT100816,opened,2024-03-27 14:02:00,AGT023
1634,TKT100816,resolved,2024-03-27 14:33:00,AGT023
1635,TKT100817,opened,2024-05-02 02:53:00,AGT090
1636,TKT100817,resolved,2024-05-02 05:39:00,AGT090
1637,TKT100818,opened,2024-08-20 23:08:00,AGT065
1638,TKT100818,resolved,2024-08-21 00:04:00,AGT065
1639,TKT100819,opened,2024-09-29 14:03:00,AGT088
1640,TKT100819,resolved,2024-09-29 14:15:00,AGT088
1641,TKT100820,opened,2024-11-11 21:47:00,AGT031
1642,TKT100820,resolved,2024-11-11 23:03:00,AGT031
1643,TKT100821,opened,2024-07-01 07:03:00,AGT099
1644,TKT100821,resolved,2024-07-01 07:54:00,AGT099
1645,TKT100822,opened,2024-06-10 08:29:00,AGT007
1646,TKT100822,resolved,2024-06-10 10:24:00,AGT007
1647,TKT100823,opened,2024-12-06 14:53:00,AGT091
1648,TKT100823,resolved,2024-12-06 16:19:00,AGT091
1649,TKT100824,opened,2024-12-15 05:55:00,AGT075
1650,TKT100824,resolved,2024-12-15 07:59:00,AGT075
1651,TKT100825,opened,2024-07-24 18:29:00,AGT033
1652,TKT100825,resolved,2024-07-24 19:52:00,AGT033
1653,TKT100826,opened,2024-02-04 15:53:00,AGT084
1654,TKT100826,resolved,2024-02-04 16:19:00,AGT084
1655,TKT100827,opened,2024-01-22 04:20:00,AGT068
1656,TKT100827,resolved,2024-01-22 04:37:00,AGT068
1657,TKT100828,opened,2024-04-30 15:09:00,AGT066
1658,TKT100828,resolved,2024-04-30 15:19:00,AGT066
1659,TKT100829,opened,2024-05-12 09:35:00,AGT052
1660,TKT100829,resolved,2024-05-12 11:02:00,AGT052
1661,TKT100830,opened,2024-08-01 17:29:00,AGT071
1662,TKT100830,resolved,2024-08-01 19:19:00,AGT071
1663,TKT100831,opened,2024-09-09 23:45:00,AGT065
1664,TKT100831,resolved,2024-09-10 00:16:00,AGT065
1665,TKT100832,opened,2024-07-15 22:27:00,AGT025
1666,TKT100832,resolved,2024-07-15 22:39:00,AGT025
1667,TKT100833,opened,2024-02-06 20:59:00,AGT024
1668,TKT100833,resolved,2024-02-06 21:12:00,AGT024
1669,TKT100834,opened,2024-06-01 13:31:00,AGT050
1670,TKT100834,resolved,2024-06-01 14:31:00,AGT050
1671,TKT100835,opened,2024-09-25 22:56:00,AGT014
1672,TKT100835,resolved,2024-09-26 00:41:00,AGT014
1673,TKT100836,opened,2024-02-20 10:54:00,AGT005
1674,TKT100836,resolved,2024-02-20 13:51:00,AGT005
1675,TKT100837,opened,2024-03-17 05:42:00,AGT080
1676,TKT100837,resolved,2024-03-17 06:40:00,AGT080
1677,TKT100838,opened,2024-07-28 01:51:00,AGT023
1678,TKT100838,resolved,2024-07-28 03:01:00,AGT023
1679,TKT100839,opened,2024-12-14 13:55:00,AGT087
1680,TKT100839,resolved,2024-12-14 14:25:00,AGT087
1681,TKT100840,opened,2024-04-21 13:55:00,AGT084
1682,TKT100840,resolved,2024-04-21 14:15:00,AGT084
1683,TKT100841,opened,2024-12-08 20:59:00,AGT080
1684,TKT100841,resolved,2024-12-08 22:13:00,AGT080
1685,TKT100842,opened,2024-07-21 00:33:00,AGT059
1686,TKT100842,resolved,2024-07-21 01:27:00,AGT059
1687,TKT100843,opened,2024-02-05 08:18:00,AGT008
1688,TKT100843,resolved,2024-02-05 08:56:00,AGT008
1689,TKT100844,opened,2024-11-16 13:37:00,AGT009
1690,TKT100844,resolved,2024-11-16 16:31:00,AGT009
1691,TKT100845,opened,2024-01-26 15:27:00,AGT070
1692,TKT100845,resolved,2024-01-26 18:10:00,AGT070
1693,TKT100846,opened,2024-07-24 00:16:00,AGT094
1694,TKT100846,resolved,2024-07-24 02:25:00,AGT094
1695,TKT100847,opened,2024-05-11 01:35:00,AGT080
1696,TKT100847,resolved,2024-05-11 03:40:00,AGT080
1697,TKT100848,opened,2024-07-14 20:23:00,AGT013
1698,TKT100848,resolved,2024-07-14 21:01:00,AGT013
1699,TKT100849,opened,2024-03-27 19:14:00,AGT002
1700,TKT100849,resolved,2024-03-27 21:48:00,AGT002
1701,TKT100850,opened,2024-04-10 10:59:00,AGT073
1702,TKT100850,resolved,2024-04-10 13:50:00,AGT073
1703,TKT100851,opened,2024-07-27 01:31:00,AGT049
1704,TKT100851,resolved,2024-07-27 04:01:00,AGT049
1705,TKT100852,opened,2024-05-09 13:35:00,AGT046
1706,TKT100852,resolved,2024-05-09 16:06:00,AGT046
1707,TKT100853,opened,2024-09-26 00:07:00,AGT022
1708,TKT100853,resolved,2024-09-26 03:07:00,AGT022
1709,TKT100854,opened,2024-01-19 16:17:00,AGT045
1710,TKT100854,resolved,2024-01-19 17:46:00,AGT045
1711,TKT100855,opened,2024-05-27 11:53:00,AGT043
1712,TKT100855,resolved,2024-05-27 13:22:00,AGT043
1713,TKT100856,opened,2024-06-10 16:27:00,AGT080
1714,TKT100856,resolved,2024-06-10 17:23:00,AGT080
1715,TKT100857,opened,2024-06-08 04:59:00,AGT072
1716,TKT100857,resolved,2024-06-08 05:09:00,AGT072
1717,TKT100858,opened,2024-04-05 07:12:00,AGT067
1718,TKT100858,resolved,2024-04-05 08:57:00,AGT067
1719,TKT100859,opened,2024-01-13 10:36:00,AGT033
1720,TKT100859,resolved,2024-01-13 13:03:00,AGT033
1721,TKT100860,opened,2024-05-13 22:30:00,AGT032
1722,TKT100860,resolved,2024-05-14 00:15:00,AGT032
1723,TKT100861,opened,2024-12-06 23:58:00,AGT016
1724,TKT100861,resolved,2024-12-07 01:03:00,AGT016
1725,TKT100862,opened,2024-08-02 10:54:00,AGT068
1726,TKT100862,resolved,2024-08-02 13:06:00,AGT068
1727,TKT100863,opened,2024-12-14 16:09:00,AGT056
1728,TKT100863,resolved,2024-12-14 16:39:00,AGT056
1729,TKT100864,opened,2024-03-11 08:28:00,AGT025
1730,TKT100864,resolved,2024-03-11 10:28:00,AGT025
1731,TKT100865,opened,2024-09-16 11:27:00,AGT066
1732,TKT100865,resolved,2024-09-16 13:58:00,AGT066
1733,TKT100866,opened,2024-12-23 14:04:00,AGT024
1734,TKT100866,resolved,2024-12-23 15:23:00,AGT024
1735,TKT100867,opened,2024-04-05 07:04:00,AGT041
1736,TKT100867,resolved,2024-04-05 08:54:00,AGT041
1737,TKT100868,opened,2024-02-02 07:36:00,AGT089
1738,TKT100868,resolved,2024-02-02 09:50:00,AGT089
1739,TKT100869,opened,2024-09-01 18:29:00,AGT055
1740,TKT100869,resolved,2024-09-01 20:35:00,AGT055
1741,TKT100870,opened,2024-07-05 05:06:00,AGT088
1742,TKT100870,resolved,2024-07-05 05:41:00,AGT088
1743,TKT100871,opened,2024-12-01 03:46:00,AGT035
1744,TKT100871,resolved,2024-12-01 06:22:00,AGT035
1745,TKT100872,opened,2024-11-30 13:04:00,AGT048
1746,TKT100872,resolved,2024-11-30 14:03:00,AGT048
1747,TKT100873,opened,2024-02-15 07:54:00,AGT048
1748,TKT100873,resolved,2024-02-15 08:06:00,AGT048
1749,TKT100874,opened,2024-07-13 20:16:00,AGT073
1750,TKT100874,resolved,2024-07-13 21:17:00,AGT073
1751,TKT100875,opened,2024-10-17 08:35:00,AGT021
1752,TKT100875,resolved,2024-10-17 10:51:00,AGT021
1753,TKT100876,opened,2024-07-13 15:32:00,AGT070
1754,TKT100876,resolved,2024-07-13 17:32:00,AGT070
1755,TKT100877,opened,2024-06-10 19:36:00,AGT077
1756,TKT100877,resolved,2024-06-10 21:44:00,AGT077
1757,TKT100878,opened,2024-05-04 01:26:00,AGT010
1758,TKT100878,resolved,2024-05-04 04:24:00,AGT010
1759,TKT100879,opened,2024-07-08 11:16:00,AGT048
1760,TKT100879,resolved,2024-07-08 11:46:00,AGT048
1761,TKT100880,opened,2024-05-05 19:00:00,AGT033
1762,TKT100880,resolved,2024-05-05 20:39:00,AGT033
1763,TKT100881,opened,2024-06-08 11:28:00,AGT044
1764,TKT100881,resolved,2024-06-08 11:44:00,AGT044
1765,TKT100882,opened,2024-02-12 15:50:00,AGT038
1766,TKT100882,resolved,2024-02-12 18:44:00,AGT038
1767,TKT100883,opened,2024-09-12 16:40:00,AGT051
1768,TKT100883,resolved,2024-09-12 19:12:00,AGT051
1769,TKT100884,opened,2024-09-09 13:10:00,AGT005
1770,TKT100884,resolved,2024-09-09 15:42:00,AGT005
1771,TKT100885,opened,2024-08-06 17:30:00,AGT086
1772,TKT100885,resolved,2024-08-06 18:27:00,AGT086
1773,TKT100886,opened,2024-02-14 07:53:00,AGT099
1774,TKT100886,resolved,2024-02-14 08:13:00,AGT099
1775,TKT100887,opened,2024-05-24 20:38:00,AGT039
1776,TKT100887,resolved,2024-05-24 21:15:00,AGT039
1777,TKT100888,opened,2024-07-01 02:31:00,AGT060
1778,TKT100888,resolved,2024-07-01 05:25:00,AGT060
1779,TKT100889,opened,2024-06-11 01:27:00,AGT070
1780,TKT100889,resolved,2024-06-11 03:43:00,AGT070
1781,TKT100890,opened,2024-03-08 09:18:00,AGT076
1782,TKT100890,resolved,2024-03-08 10:04:00,AGT076
1783,TKT100891,opened,2024-06-24 08:18:00,AGT057
1784,TKT100891,resolved,2024-06-24 10:12:00,AGT057
1785,TKT100892,opened,2024-11-28 19:18:00,AGT050
1786,TKT100892,resolved,2024-11-28 21:20:00,AGT050
1787,TKT100893,opened,2024-10-29 23:45:00,AGT069
1788,TKT100893,resolved,2024-10-30 00:32:00,AGT069
1789,TKT100894,opened,2024-08-01 01:50:00,AGT033
1790,TKT100894,resolved,2024-08-01 03:18:00,AGT033
1791,TKT100895,opened,2024-07-25 23:59:00,AGT040
1792,TKT100895,resolved,2024-07-26 01:20:00,AGT040
1793,TKT100896,opened,2024-12-26 15:15:00,AGT098
1794,TKT100896,resolved,2024-12-26 18:10:00,AGT098
1795,TKT100897,opened,2024-08-09 04:08:00,AGT078
1796,TKT100897,resolved,2024-08-09 04:56:00,AGT078
1797,TKT100898,opened,2024-06-11 08:23:00,AGT096
1798,TKT100898,resolved,2024-06-11 10:07:00,AGT096
1799,TKT100899,opened,2024-02-18 06:52:00,AGT013
1800,TKT100899,resolved,2024-02-18 07:05:00,AGT013
1801,TKT100900,opened,2024-07-10 22:43:00,AGT052
1802,TKT100900,resolved,2024-07-10 22:56:00,AGT052
1803,TKT100901,opened,2024-03-23 07:35:00,AGT066
1804,TKT100901,resolved,2024-03-23 07:59:00,AGT066
1805,TKT100902,opened,2024-01-20 23:02:00,AGT025
1806,TKT100902,resolved,2024-01-21 01:10:00,AGT025
1807,TKT100903,opened,2024-09-25 21:02:00,AGT017
1808,TKT100903,resolved,2024-09-25 21:54:00,AGT017
1809,TKT100904,opened,2024-04-24 02:06:00,AGT013
1810,TKT100904,resolved,2024-04-24 03:59:00,AGT013
1811,TKT100905,opened,2024-07-18 07:04:00,AGT097
1812,TKT100905,resolved,2024-07-18 09:59:00,AGT097
1813,TKT100906,opened,2024-11-09 02:38:00,AGT085
1814,TKT100906,resolved,2024-11-09 04:19:00,AGT085
1815,TKT100907,opened,2024-05-31 14:50:00,AGT032
1816,TKT100907,resolved,2024-05-31 17:46:00,AGT032
1817,TKT100908,opened,2024-01-28 15:33:00,AGT021
1818,TKT100908,resolved,2024-01-28 17:18:00,AGT021
1819,TKT100909,opened,2024-01-27 07:53:00,AGT063
1820,TKT100909,resolved,2024-01-27 10:06:00,AGT063
1821,TKT100910,opened,2024-09-30 06:22:00,AGT012
1822,TKT100910,resolved,2024-09-30 08:04:00,AGT012
1823,TKT100911,opened,2024-01-06 14:10:00,AGT070
1824,TKT100911,resolved,2024-01-06 14:36:00,AGT070
1825,TKT100912,opened,2024-02-07 05:36:00,AGT086
1826,TKT100912,resolved,2024-02-07 06:20:00,AGT086
1827,TKT100913,opened,2024-03-27 11:10:00,AGT065
1828,TKT100913,resolved,2024-03-27 12:32:00,AGT065
1829,TKT100914,opened,2024-03-31 09:31:00,AGT092
1830,TKT100914,resolved,2024-03-31 11:33:00,AGT092
1831,TKT100915,opened,2024-04-06 17:04:00,AGT083
1832,TKT100915,resolved,2024-04-06 18:41:00,AGT083
1833,TKT100916,opened,2024-02-25 09:56:00,AGT100
1834,TKT100916,resolved,2024-02-25 10:37:00,AGT100
1835,TKT100917,opened,2024-05-05 23:44:00,AGT070
1836,TKT100917,resolved,2024-05-06 02:23:00,AGT070
1837,TKT100918,opened,2024-12-04 09:21:00,AGT074
1838,TKT100918,resolved,2024-12-04 11:02:00,AGT074
1839,TKT100919,opened,2024-02-09 06:29:00,AGT028
1840,TKT100919,resolved,2024-02-09 08:05:00,AGT028
1841,TKT100920,opened,2024-05-06 05:10:00,AGT010
1842,TKT100920,resolved,2024-05-06 07:18:00,AGT010
1843,TKT100921,opened,2024-04-03 23:06:00,AGT063
1844,TKT100921,resolved,2024-04-04 01:13:00,AGT063
1845,TKT100922,opened,2024-09-29 21:22:00,AGT012
1846,TKT100922,resolved,2024-09-30 00:04:00,AGT012
1847,TKT100923,opened,2024-01-11 19:05:00,AGT001
1848,TKT100923,resolved,2024-01-11 20:42:00,AGT001
1849,TKT100924,opened,2024-08-10 01:03:00,AGT050
1850,TKT100924,resolved,2024-08-10 03:10:00,AGT050
1851,TKT100925,opened,2024-01-02 22:27:00,AGT022
1852,TKT100925,resolved,2024-01-02 23:09:00,AGT022
1853,TKT100926,opened,2024-12-28 11:47:00,AGT058
1854,TKT100926,resolved,2024-12-28 13:09:00,AGT058
1855,TKT100927,opened,2024-03-28 06:26:00,AGT086
1856,TKT100927,resolved,2024-03-28 07:41:00,AGT086
1857,TKT100928,opened,2024-09-25 07:50:00,AGT088
1858,TKT100928,resolved,2024-09-25 10:05:00,AGT088
1859,TKT100929,opened,2024-05-12 02:25:00,AGT031
1860,TKT100929,resolved,2024-05-12 03:38:00,AGT031
1861,TKT100930,opened,2024-12-28 12:18:00,AGT083
1862,TKT100930,resolved,2024-12-28 14:33:00,AGT083
1863,TKT100931,opened,2024-02-13 12:02:00,AGT063
1864,TKT100931,resolved,2024-02-13 12:34:00,AGT063
1865,TKT100932,opened,2024-02-09 09:27:00,AGT020
1866,TKT100932,resolved,2024-02-09 10:05:00,AGT020
1867,TKT100933,opened,2024-05-09 23:38:00,AGT059
1868,TKT100933,resolved,2024-05-10 02:30:00,AGT059
1869,TKT100934,opened,2024-04-22 15:56:00,AGT010
1870,TKT100934,resolved,2024-04-22 16:39:00,AGT010
1871,TKT100935,opened,2024-02-19 21:25:00,AGT046
1872,TKT100935,resolved,2024-02-19 22:28:00,AGT046
1873,TKT100936,opened,2024-05-20 03:35:00,AGT009
1874,TKT100936,resolved,2024-05-20 06:11:00,AGT009
1875,TKT100937,opened,2024-12-26 16:08:00,AGT093
1876,TKT100937,resolved,2024-12-26 17:23:00,AGT093
1877,TKT100938,opened,2024-05-17 09:32:00,AGT072
1878,TKT100938,resolved,2024-05-17 12:16:00,AGT072
1879,TKT100939,opened,2024-11-10 05:13:00,AGT038
1880,TKT100939,resolved,2024-11-10 07:42:00,AGT038
1881,TKT100940,opened,2024-04-01 18:32:00,AGT098
1882,TKT100940,resolved,2024-04-01 19:21:00,AGT098
1883,TKT100941,opened,2024-12-03 01:40:00,AGT002
1884,TKT100941,resolved,2024-12-03 03:22:00,AGT002
1885,TKT100942,opened,2024-05-14 07:16:00,AGT002
1886,TKT100942,resolved,2024-05-14 07:31:00,AGT002
1887,TKT100943,opened,2024-12-13 21:40:00,AGT032
1888,TKT100943,resolved,2024-12-13 22:15:00,AGT032
1889,TKT100944,opened,2024-02-01 04:12:00,AGT036
1890,TKT100944,resolved,2024-02-01 04:55:00,AGT036
1891,TKT100945,opened,2024-07-10 01:25:00,AGT034
1892,TKT100945,resolved,2024-07-10 04:10:00,AGT034
1893,TKT100946,opened,2024-08-05 05:18:00,AGT010
1894,TKT100946,resolved,2024-08-05 06:33:00,AGT010
1895,TKT100947,opened,2024-06-13 08:58:00,AGT006
1896,TKT100947,resolved,2024-06-13 10:07:00,AGT006
1897,TKT100948,opened,2024-12-24 09:39:00,AGT048
1898,TKT100948,resolved,2024-12-24 11:41:00,AGT048
1899,TKT100949,opened,2024-12-25 08:01:00,AGT046
1900,TKT100949,resolved,2024-12-25 08:23:00,AGT046
1901,TKT100950,opened,2024-02-25 21:00:00,AGT073
1902,TKT100950,resolved,2024-02-25 22:54:00,AGT073
1903,TKT100951,opened,2024-02-15 03:49:00,AGT008
1904,TKT100951,resolved,2024-02-15 05:37:00,AGT008
1905,TKT100952,opened,2024-05-22 22:36:00,AGT020
1906,TKT100952,resolved,2024-05-23 01:03:00,AGT020
1907,TKT100953,opened,2024-03-07 04:05:00,AGT042
1908,TKT100953,resolved,2024-03-07 06:57:00,AGT042
1909,TKT100954,opened,2024-01-08 03:02:00,AGT063
1910,TKT100954,resolved,2024-01-08 05:13:00,AGT063
1911,TKT100955,opened,2024-08-18 06:14:00,AGT055
1912,TKT100955,resolved,2024-08-18 08:32:00,AGT055
1913,TKT100956,opened,2024-10-03 18:00:00,AGT043
1914,TKT100956,resolved,2024-10-03 20:22:00,AGT043
1915,TKT100957,opened,2024-11-28 09:23:00,AGT046
1916,TKT100957,resolved,2024-11-28 11:41:00,AGT046
1917,TKT100958,opened,2024-08-11 21:27:00,AGT032
1918,TKT100958,resolved,2024-08-11 21:43:00,AGT032
1919,TKT100959,opened,2024-04-14 07:08:00,AGT080
1920,TKT100959,resolved,2024-04-14 09:55:00,AGT080
1921,TKT100960,opened,2024-11-26 08:09:00,AGT023
