session_id,customer_id,session_start,session_end,device_type,os_version,app_version,location
SESS000990,CUST00519,2024-09-11 06:53:00,2024-09-11 07:04:00,ios,12.4,2.0.1,Phuket
SESS000991,CUST00519,2024-02-27 06:46:00,2024-02-27 06:57:00,android,14.1,1.0.0,Hat Yai
SESS000992,CUST00519,2024-11-03 16:59:00,2024-11-03 17:03:00,android,13.2,2.0.1,Khon Kaen
SESS000993,CUST00519,2024-10-15 09:43:00,2024-10-15 09:53:00,web,14.1,1.2.3,Chiang Mai
SESS000994,CUST00519,2024-12-01 06:52:00,2024-12-01 07:10:00,web,13.2,2.0.1,Phuket
SESS000995,CUST00519,2024-06-13 07:20:00,2024-06-13 07:23:00,ios,13.2,2.0.1,Khon Kaen
SESS000996,CUST00519,2024-09-17 16:01:00,2024-09-17 16:12:00,web,14.1,2.0.1,Khon Kaen
SESS000997,CUST00519,2024-03-04 19:29:00,2024-03-04 19:41:00,ios,12.4,2.0.1,Khon Kaen
SESS000998,CUST0307,2024-03-02 11:30:00,2024-03-02 11:36:00,android,14.1,1.0.0,Khon Kaen
SESS000999,CUST0307,2024-11-09 12:52:00,2024-11-09 13:03:00,ios,12.4,2.0.1,Phuket
SESS001000,CUST0307,2024-12-12 05:07:00,2024-12-12 05:15:00,web,13.2,2.0.1,Phuket
SESS001001,CUST0307,2024-07-26 13:11:00,2024-07-26 13:18:00,android,16.3,2.0.1,Phuket
SESS001002,CUST0307,2024-07-11 05:14:00,2024-07-11 05:25:00,web,16.3,2.0.1,Khon Kaen
SESS001003,CUST0307,2024-11-24 14:48:00,2024-11-24 14:59:00,android,14.1,2.0.1,Khon Kaen
SESS001004,CUST0307,2024-04-25 02:06:00,2024-04-25 02:25:00,android,12.4,1.2.3,Bangkok
SESS001005,CUST0307,2024-11-02 17:35:00,2024-11-02 17:40:00,ios,14.1,2.0.1,Khon Kaen
SESS001006,CUST0307,2024-03-21 13:36:00,2024-03-21 13:41:00,web,14.1,2.0.1,Chiang Mai
SESS001007,CUST0307,2024-04-06 09:05:00,2024-04-06 09:11:00,ios,14.1,1.0.0,Chiang Mai
SESS001008,CUST0307,2024-02-05 04:16:00,2024-02-05 04:30:00,android,14.1,1.2.3,Khon Kaen
SESS001009,CUST0307,2024-03-01 01:24:00,2024-03-01 01:41:00,android,13.2,1.2.3,Hat Yai
SESS001010,CUST0307,2024-04-18 16:07:00,2024-04-18 16:25:00,ios,16.3,2.0.1,Khon Kaen
SESS001011,CUST0307,2024-08-03 02:03:00,2024-08-03 02:22:00,web,13.2,1.0.0,Chiang Mai
SESS001012,CUST0307,2024-11-04 05:01:00,2024-11-04 05:14:00,ios,14.1,1.2.3,Phuket
SESS001013,CUST0307,2024-03-17 05:41:00,2024-03-17 05:57:00,android,12.4,2.0.1,Khon Kaen
SESS001014,CUST0307,2024-03-21 12:04:00,2024-03-21 12:08:00,android,14.1,1.2.3,Khon Kaen
SESS001015,CUST0019,2024-05-31 02:33:00,2024-05-31 02:43:00,ios,16.3,1.2.3,Khon Kaen
SESS001016,CUST0019,2024-11-08 05:26:00,2024-11-08 05:43:00,ios,12.4,1.0.0,Hat Yai
SESS001017,CUST0019,2024-08-14 15:02:00,2024-08-14 15:06:00,android,14.1,2.0.1,Phuket
SESS001018,CUST0019,2024-08-18 02:38:00,2024-08-18 02:43:00,android,12.4,1.0.0,Chiang Mai
SESS001019,CUST0019,2024-08-25 03:18:00,2024-08-25 03:35:00,ios,12.4,2.0.1,Khon Kaen
SESS001020,CUST0019,2024-11-13 02:14:00,2024-11-13 02:23:00,web,13.2,1.0.0,Chiang Mai
SESS001021,CUST0019,2024-04-26 05:53:00,2024-04-26 06:08:00,ios,12.4,1.0.0,Bangkok
SESS001022,CUST0019,2024-12-01 12:12:00,2024-12-01 12:28:00,android,16.3,2.0.1,Khon Kaen
SESS001023,CUST0423,2024-10-19 03:01:00,2024-10-19 03:12:00,web,13.2,1.0.0,Chiang Mai
SESS001024,CUST0423,2024-01-04 02:08:00,2024-01-04 02:17:00,ios,13.2,1.0.0,Hat Yai
SESS001025,CUST0423,2024-03-18 13:54:00,2024-03-18 14:12:00,android,14.1,1.0.0,Bangkok
SESS001026,CUST0423,2024-11-11 06:28:00,2024-11-11 06:35:00,ios,13.2,1.2.3,Phuket
SESS001027,CUST0423,2024-10-06 19:30:00,2024-10-06 19:49:00,web,16.3,2.0.1,Bangkok
SESS001028,CUST0423,2024-07-02 10:43:00,2024-07-02 11:01:00,ios,16.3,1.0.0,Hat Yai
SESS001029,CUST0423,2024-02-26 09:54:00,2024-02-26 10:05:00,ios,14.1,2.0.1,Phuket
SESS001030,CUST0423,2024-04-13 17:22:00,2024-04-13 17:28:00,android,16.3,2.0.1,Bangkok
SESS001031,CUST0423,2024-06-23 17:54:00,2024-06-23 17:59:00,web,12.4,1.2.3,Hat Yai
SESS001032,CUST0423,2024-07-02 03:21:00,2024-07-02 03:39:00,ios,14.1,1.0.0,Hat Yai
SESS001033,CUST0423,2024-08-06 19:52:00,2024-08-06 19:56:00,ios,12.4,1.2.3,Bangkok
SESS001034,CUST0423,2024-10-08 15:44:00,2024-10-08 15:51:00,android,13.2,2.0.1,Hat Yai
SESS001035,CUST0392,2024-07-09 05:48:00,2024-07-09 05:57:00,android,12.4,2.0.1,Bangkok
SESS001036,CUST0392,2024-07-21 13:09:00,2024-07-21 13:13:00,web,12.4,2.0.1,Khon Kaen
SESS001037,CUST0392,2024-05-19 16:29:00,2024-05-19 16:31:00,ios,14.1,1.2.3,Phuket
SESS001038,CUST0392,2024-08-21 18:36:00,2024-08-21 18:43:00,web,13.2,1.0.0,Khon Kaen
SESS001039,CUST0392,2024-09-03 03:40:00,2024-09-03 03:54:00,web,16.3,2.0.1,Khon Kaen
SESS001040,CUST0392,2024-12-25 11:47:00,2024-12-25 12:02:00,ios,13.2,2.0.1,Chiang Mai
SESS001041,CUST0095,2024-12-27 00:31:00,2024-12-27 00:43:00,android,13.2,1.2.3,Khon Kaen
SESS001042,CUST0095,2024-03-07 13:49:00,2024-03-07 14:03:00,ios,13.2,2.0.1,Bangkok
SESS001043,CUST0095,2024-09-30 14:29:00,2024-09-30 14:38:00,web,13.2,1.0.0,Phuket
SESS001044,CUST0095,2024-04-30 02:40:00,2024-04-30 02:54:00,ios,12.4,1.2.3,Khon Kaen
SESS001045,CUST0095,2024-12-06 19:14:00,2024-12-06 19:17:00,web,13.2,1.2.3,Bangkok
SESS001046,CUST0095,2024-12-04 18:59:00,2024-12-04 19:17:00,ios,14.1,2.0.1,Chiang Mai
SESS001047,CUST0060,2024-02-21 06:29:00,2024-02-21 06:47:00,web,13.2,2.0.1,Bangkok
SESS001048,CUST0060,2024-03-12 02:31:00,2024-03-12 02:34:00,ios,16.3,1.2.3,Chiang Mai
SESS001049,CUST0060,2024-05-04 06:03:00,2024-05-04 06:19:00,ios,14.1,1.0.0,Chiang Mai
SESS001050,CUST0060,2024-01-10 19:12:00,2024-01-10 19:32:00,ios,12.4,1.0.0,Hat Yai
SESS001051,CUST0060,2024-08-12 00:05:00,2024-08-12 00:09:00,web,16.3,1.2.3,Phuket
SESS001052,CUST0060,2024-10-13 11:40:00,2024-10-13 11:44:00,web,16.3,1.2.3,Phuket
SESS001053,CUST0147,2024-05-05 08:35:00,2024-05-05 08:42:00,android,14.1,1.2.3,Khon Kaen
SESS001054,CUST0147,2024-06-04 05:01:00,2024-06-04 05:11:00,ios,16.3,1.2.3,Chiang Mai
SESS001055,CUST0147,2024-10-30 01:21:00,2024-10-30 01:25:00,android,13.2,1.0.0,Chiang Mai
SESS001056,CUST0147,2024-02-19 10:08:00,2024-02-19 10:13:00,web,13.2,2.0.1,Hat Yai
SESS001057,CUST0147,2024-06-10 02:29:00,2024-06-10 02:36:00,ios,13.2,1.0.0,Chiang Mai
SESS001058,CUST0147,2024-08-10 16:08:00,2024-08-10 16:15:00,web,16.3,1.2.3,Phuket
SESS001059,CUST0147,2024-05-05 17:46:00,2024-05-05 18:03:00,web,16.3,1.2.3,Chiang Mai
SESS001060,CUST0147,2024-11-01 09:59:00,2024-11-01 10:08:00,web,13.2,1.0.0,Khon Kaen
SESS001061,CUST0147,2024-01-02 15:44:00,2024-01-02 15:52:00,web,13.2,2.0.1,Hat Yai
SESS001062,CUST0147,2024-02-24 10:51:00,2024-02-24 11:07:00,ios,13.2,1.2.3,Chiang Mai
SESS001063,CUST0147,2024-10-04 04:50:00,2024-10-04 05:09:00,android,12.4,1.2.3,Phuket
SESS001064,CUST0330,2024-04-22 16:38:00,2024-04-22 16:51:00,web,14.1,2.0.1,Khon Kaen
SESS001065,CUST0330,2024-09-08 03:22:00,2024-09-08 03:36:00,ios,16.3,1.0.0,Khon Kaen
SESS001066,CUST0330,2024-01-29 19:14:00,2024-01-29 19:30:00,ios,16.3,2.0.1,Chiang Mai
SESS001067,CUST0330,2024-12-20 01:12:00,2024-12-20 01:23:00,android,14.1,2.0.1,Hat Yai
SESS001068,CUST0330,2024-11-22 12:04:00,2024-11-22 12:23:00,ios,16.3,1.0.0,Chiang Mai
SESS001069,CUST0330,2024-07-28 08:01:00,2024-07-28 08:13:00,web,12.4,1.0.0,Chiang Mai
SESS001070,CUST0330,2024-02-28 05:25:00,2024-02-28 05:31:00,web,16.3,1.0.0,Hat Yai
SESS001071,CUST0432,2024-04-28 16:05:00,2024-04-28 16:20:00,web,16.3,1.0.0,Phuket
SESS001072,CUST0432,2024-12-17 19:52:00,2024-12-17 19:56:00,ios,13.2,1.2.3,Bangkok
SESS001073,CUST0432,2024-01-19 13:28:00,2024-01-19 13:35:00,android,16.3,1.0.0,Khon Kaen
SESS001074,CUST0432,2024-03-04 04:29:00,2024-03-04 04:34:00,ios,14.1,1.0.0,Hat Yai
SESS001075,CUST0432,2024-02-24 12:15:00,2024-02-24 12:24:00,android,14.1,1.0.0,Bangkok
SESS001076,CUST0432,2024-12-01 12:42:00,2024-12-01 12:55:00,android,12.4,2.0.1,Bangkok
SESS001077,CUST0313,2024-01-30 03:04:00,2024-01-30 03:14:00,ios,12.4,1.0.0,Bangkok
SESS001078,CUST0313,2024-04-13 07:00:00,2024-04-13 07:11:00,web,12.4,1.0.0,Hat Yai
SESS001079,CUST0313,2024-10-01 02:01:00,2024-10-01 02:12:00,ios,13.2,1.2.3,Khon Kaen
SESS001080,CUST0313,2024-09-29 10:12:00,2024-09-29 10:22:00,web,13.2,1.2.3,Khon Kaen
SESS001081,CUST0313,2024-10-17 11:45:00,2024-10-17 12:05:00,web,13.2,2.0.1,Bangkok
SESS001082,CUST0313,2024-07-13 10:44:00,2024-07-13 10:55:00,web,16.3,1.2.3,Bangkok
SESS001083,CUST0313,2024-01-27 00:42:00,2024-01-27 00:55:00,android,13.2,2.0.1,Phuket
SESS001084,CUST0313,2024-02-07 18:01:00,2024-02-07 18:14:00,android,16.3,2.0.1,Chiang Mai
SESS001085,CUST0313,2024-05-24 19:06:00,2024-05-24 19:13:00,web,13.2,1.2.3,Chiang Mai
SESS001086,CUST0313,2024-09-23 10:24:00,2024-09-23 10:26:00,web,13.2,1.2.3,Hat Yai
SESS001087,CUST0313,2024-04-11 14:35:00,2024-04-11 14:51:00,web,13.2,1.0.0,Hat Yai
SESS001088,CUST0313,2024-04-13 16:53:00,2024-04-13 17:06:00,ios,12.4,1.2.3,Chiang Mai
SESS001089,CUST0313,2024-02-19 14:15:00,2024-02-19 14:26:00,ios,12.4,1.2.3,Hat Yai
SESS001090,CUST0313,2024-05-02 00:54:00,2024-05-02 01:07:00,android,12.4,2.0.1,Khon Kaen
SESS001091,CUST0313,2024-10-13 04:34:00,2024-10-13 04:50:00,android,12.4,2.0.1,Phuket
SESS001092,CUST0313,2024-02-01 00:16:00,2024-02-01 00:26:00,ios,12.4,1.2.3,Hat Yai
SESS001093,CUST0313,2024-05-05 19:24:00,2024-05-05 19:36:00,ios,13.2,1.0.0,Khon Kaen
SESS001094,CUST0313,2024-06-19 00:30:00,2024-06-19 00:39:00,web,13.2,1.2.3,Bangkok
SESS001095,CUST0179,2024-09-14 00:14:00,2024-09-14 00:27:00,web,14.1,2.0.1,Phuket
SESS001096,CUST0179,2024-10-21 19:26:00,2024-10-21 19:45:00,ios,12.4,2.0.1,Hat Yai
SESS001097,CUST0179,2024-04-13 01:16:00,2024-04-13 01:25:00,android,12.4,1.2.3,Phuket
SESS001098,CUST0179,2024-11-06 17:26:00,2024-11-06 17:43:00,android,12.4,1.2.3,Bangkok
SESS001099,CUST0179,2024-10-20 16:32:00,2024-10-20 16:37:00,ios,12.4,1.0.0,Hat Yai
SESS001100,CUST0179,2024-02-23 06:53:00,2024-02-23 06:56:00,web,12.4,1.2.3,Chiang Mai
SESS001101,CUST0179,2024-12-07 06:12:00,2024-12-07 06:32:00,ios,14.1,1.2.3,Bangkok
SESS001102,CUST0179,2024-06-24 12:20:00,2024-06-24 12:30:00,web,13.2,1.2.3,Bangkok
SESS001103,CUST0179,2024-03-02 14:36:00,2024-03-02 14:52:00,android,12.4,2.0.1,Bangkok
SESS001104,CUST0179,2024-03-12 05:07:00,2024-03-12 05:20:00,android,16.3,1.0.0,Khon Kaen
SESS001105,CUST0179,2024-11-01 00:47:00,2024-11-01 01:06:00,android,16.3,1.2.3,Phuket
SESS001106,CUST0179,2024-09-05 19:33:00,2024-09-05 19:48:00,ios,12.4,1.0.0,Khon Kaen
SESS001107,CUST0179,2024-03-05 01:04:00,2024-03-05 01:20:00,web,12.4,2.0.1,Bangkok
SESS001108,CUST0179,2024-02-17 03:08:00,2024-02-17 03:20:00,ios,14.1,2.0.1,Hat Yai
SESS001109,CUST0368,2024-05-19 07:56:00,2024-05-19 07:59:00,ios,13.2,1.2.3,Bangkok
SESS001110,CUST0368,2024-07-29 14:48:00,2024-07-29 15:02:00,web,12.4,1.2.3,Chiang Mai
SESS001111,CUST0368,2024-04-14 15:46:00,2024-04-14 16:05:00,web,16.3,1.0.0,Phuket
SESS001112,CUST0368,2024-05-12 06:16:00,2024-05-12 06:19:00,android,14.1,2.0.1,Khon Kaen
SESS001113,CUST0368,2024-10-14 14:07:00,2024-10-14 14:18:00,ios,13.2,1.2.3,Khon Kaen
SESS001114,CUST0368,2024-06-19 11:05:00,2024-06-19 11:15:00,ios,12.4,2.0.1,Khon Kaen
SESS001115,CUST0368,2024-01-12 14:54:00,2024-01-12 15:12:00,web,16.3,2.0.1,Hat Yai
SESS001116,CUST0368,2024-07-02 19:06:00,2024-07-02 19:13:00,web,13.2,2.0.1,Hat Yai
SESS001117,CUST0368,2024-12-15 19:29:00,2024-12-15 19:42:00,ios,16.3,2.0.1,Khon Kaen
SESS001118,CUST0368,2024-03-24 14:10:00,2024-03-24 14:12:00,ios,12.4,1.0.0,Hat Yai
SESS001119,CUST0368,2024-09-27 15:02:00,2024-09-27 15:12:00,ios,13.2,2.0.1,Phuket
SESS001120,CUST0368,2024-10-09 18:12:00,2024-10-09 18:22:00,web,14.1,2.0.1,Khon Kaen
SESS001121,CUST0368,2024-06-04 01:20:00,2024-06-04 01:36:00,android,14.1,1.0.0,Chiang Mai
SESS001122,CUST0368,2024-12-10 01:15:00,2024-12-10 01:18:00,web,16.3,2.0.1,Phuket
SESS001123,CUST0368,2024-06-12 14:19:00,2024-06-12 14:35:00,android,14.1,1.0.0,Chiang Mai
SESS001124,CUST0368,2024-11-21 01:56:00,2024-11-21 01:58:00,web,13.2,1.2.3,Bangkok
SESS001125,CUST0440,2024-09-13 01:17:00,2024-09-13 01:23:00,ios,16.3,1.0.0,Hat Yai
SESS001126,CUST0440,2024-11-18 16:27:00,2024-11-18 16:37:00,ios,16.3,1.0.0,Hat Yai
SESS001127,CUST0440,2024-08-19 03:31:00,2024-08-19 03:42:00,web,12.4,1.2.3,Khon Kaen
SESS001128,CUST0440,2024-07-08 01:10:00,2024-07-08 01:24:00,web,14.1,1.2.3,Khon Kaen
SESS001129,CUST0440,2024-09-11 15:24:00,2024-09-11 15:26:00,ios,14.1,1.2.3,Phuket
SESS001130,CUST0440,2024-06-23 18:46:00,2024-06-23 19:01:00,android,14.1,1.0.0,Hat Yai
SESS001131,CUST0440,2024-03-20 00:27:00,2024-03-20 00:46:00,android,14.1,2.0.1,Bangkok
SESS001132,CUST0440,2024-03-30 04:12:00,2024-03-30 04:31:00,android,13.2,2.0.1,Phuket
SESS001133,CUST0440,2024-06-24 03:12:00,2024-06-24 03:20:00,android,14.1,2.0.1,Phuket
SESS001134,CUST0440,2024-09-03 17:09:00,2024-09-03 17:13:00,ios,14.1,1.2.3,Chiang Mai
SESS001135,CUST0440,2024-08-18 13:56:00,2024-08-18 13:58:00,android,16.3,1.2.3,Hat Yai
SESS001136,CUST0440,2024-10-21 00:41:00,2024-10-21 00:43:00,web,13.2,1.0.0,Phuket
SESS001137,CUST0440,2024-05-20 05:50:00,2024-05-20 05:54:00,android,16.3,1.2.3,Khon Kaen
SESS001138,CUST0440,2024-01-27 18:33:00,2024-01-27 18:46:00,android,13.2,1.2.3,Khon Kaen
SESS001139,CUST0440,2024-12-11 02:36:00,2024-12-11 02:47:00,ios,14.1,1.2.3,Hat Yai
SESS001140,CUST0440,2024-09-21 05:26:00,2024-09-21 05:30:00,android,13.2,1.2.3,Chiang Mai
SESS001141,CUST0289,2024-12-23 15:19:00,2024-12-23 15:30:00,ios,13.2,2.0.1,Phuket
SESS001142,CUST0289,2024-07-29 07:13:00,2024-07-29 07:20:00,web,12.4,1.2.3,Hat Yai
SESS001143,CUST0289,2024-11-20 19:30:00,2024-11-20 19:33:00,ios,12.4,1.0.0,Khon Kaen
SESS001144,CUST0289,2024-05-10 14:45:00,2024-05-10 15:01:00,web,13.2,1.2.3,Hat Yai
SESS001145,CUST0289,2024-03-04 00:18:00,2024-03-04 00:31:00,android,12.4,1.0.0,Hat Yai
SESS001146,CUST0289,2024-09-14 00:26:00,2024-09-14 00:33:00,ios,14.1,1.0.0,Chiang Mai
SESS001147,CUST0289,2024-06-26 10:24:00,2024-06-26 10:27:00,ios,12.4,2.0.1,Phuket
SESS001148,CUST0289,2024-11-14 13:26:00,2024-11-14 13:43:00,web,12.4,2.0.1,Hat Yai
SESS001149,CUST0289,2024-06-17 00:20:00,2024-06-17 00:27:00,android,16.3,2.0.1,Phuket
SESS001150,CUST0289,2024-09-05 11:41:00,2024-09-05 11:45:00,android,16.3,1.0.0,Phuket
SESS001151,CUST0175,2024-08-14 10:46:00,2024-08-14 10:51:00,ios,14.1,2.0.1,Chiang Mai
SESS001152,CUST0175,2024-01-03 10:07:00,2024-01-03 10:15:00,android,12.4,1.0.0,Khon Kaen
SESS001153,CUST0175,2024-12-28 02:33:00,2024-12-28 02:51:00,web,16.3,1.2.3,Khon Kaen
SESS001154,CUST0175,2024-01-15 00:40:00,2024-01-15 00:50:00,web,14.1,2.0.1,Bangkok
SESS001155,CUST0175,2024-06-25 16:17:00,2024-06-25 16:33:00,ios,16.3,1.2.3,Khon Kaen
SESS001156,CUST0175,2024-09-01 07:44:00,2024-09-01 07:54:00,ios,14.1,1.0.0,Bangkok
SESS001157,CUST0175,2024-01-24 05:17:00,2024-01-24 05:37:00,android,14.1,2.0.1,Chiang Mai
SESS001158,CUST0207,2024-05-30 18:29:00,2024-05-30 18:32:00,android,13.2,2.0.1,Chiang Mai
SESS001159,CUST0207,2024-06-17 03:50:00,2024-06-17 04:02:00,web,16.3,1.2.3,Phuket
SESS001160,CUST0207,2024-01-25 08:57:00,2024-01-25 09:02:00,web,13.2,2.0.1,Khon Kaen
SESS001161,CUST0207,2024-05-06 13:10:00,2024-05-06 13:16:00,web,16.3,1.0.0,Khon Kaen
SESS001162,CUST0207,2024-10-18 10:56:00,2024-10-18 10:59:00,ios,13.2,1.2.3,Phuket
SESS001163,CUST0207,2024-01-17 16:22:00,2024-01-17 16:31:00,web,13.2,1.0.0,Phuket
SESS001164,CUST0207,2024-03-20 15:05:00,2024-03-20 15:09:00,ios,16.3,1.2.3,Phuket
SESS001165,CUST0207,2024-04-10 19:18:00,2024-04-10 19:36:00,android,13.2,1.0.0,Hat Yai
SESS001166,CUST0207,2024-12-15 02:23:00,2024-12-15 02:36:00,android,16.3,1.2.3,Chiang Mai
SESS001167,CUST0207,2024-03-27 15:25:00,2024-03-27 15:42:00,web,13.2,1.2.3,Phuket
SESS001168,CUST0207,2024-07-23 06:39:00,2024-07-23 06:43:00,web,12.4,1.0.0,Phuket
SESS001169,CUST0207,2024-05-26 00:10:00,2024-05-26 00:13:00,android,13.2,1.0.0,Hat Yai
SESS001170,CUST0207,2024-05-23 00:34:00,2024-05-23 00:52:00,ios,14.1,2.0.1,Hat Yai
SESS001171,CUST0207,2024-02-03 14:47:00,2024-02-03 14:50:00,web,14.1,1.0.0,Hat Yai
SESS001172,CUST0207,2024-06-19 10:22:00,2024-06-19 10:39:00,ios,12.4,1.2.3,Hat Yai
SESS001173,CUST0207,2024-08-29 02:34:00,2024-08-29 02:53:00,android,16.3,1.0.0,Khon Kaen
SESS001174,CUST0207,2024-07-27 17:52:00,2024-07-27 18:00:00,android,13.2,1.0.0,Chiang Mai
SESS001175,CUST0199,2024-01-22 04:36:00,2024-01-22 04:39:00,android,12.4,2.0.1,Hat Yai
SESS001176,CUST0199,2024-12-22 05:40:00,2024-12-22 05:54:00,web,12.4,1.2.3,Chiang Mai
SESS001177,CUST0199,2024-08-27 10:17:00,2024-08-27 10:27:00,web,14.1,2.0.1,Chiang Mai
SESS001178,CUST0199,2024-06-07 04:05:00,2024-06-07 04:16:00,ios,16.3,2.0.1,Chiang Mai
SESS001179,CUST0199,2024-11-02 04:24:00,2024-11-02 04:35:00,web,14.1,2.0.1,Hat Yai
SESS001180,CUST0199,2024-03-18 01:41:00,2024-03-18 01:58:00,ios,12.4,2.0.1,Khon Kaen
SESS001181,CUST0199,2024-05-02 04:34:00,2024-05-02 04:37:00,web,14.1,1.0.0,Bangkok
SESS001182,CUST0199,2024-11-01 15:10:00,2024-11-01 15:30:00,web,14.1,2.0.1,Bangkok
SESS001183,CUST0199,2024-11-26 15:37:00,2024-11-26 15:56:00,web,13.2,1.0.0,Phuket
SESS001184,CUST0199,2024-08-09 13:54:00,2024-08-09 14:02:00,web,16.3,2.0.1,Chiang Mai
SESS001185,CUST0199,2024-01-26 15:28:00,2024-01-26 15:46:00,android,14.1,1.0.0,Bangkok
SESS001186,CUST0199,2024-11-10 09:26:00,2024-11-10 09:30:00,android,16.3,1.2.3,Bangkok
SESS001187,CUST0199,2024-12-01 15:35:00,2024-12-01 15:55:00,ios,16.3,1.2.3,Bangkok
SESS001188,CUST0199,2024-04-05 07:24:00,2024-04-05 07:33:00,web,14.1,1.0.0,Chiang Mai
SESS001189,CUST0199,2024-12-28 08:11:00,2024-12-28 08:21:00,ios,12.4,1.0.0,Hat Yai
SESS001190,CUST0199,2024-06-25 05:34:00,2024-06-25 05:43:00,web,13.2,1.2.3,Khon Kaen
SESS001191,CUST0199,2024-03-10 07:33:00,2024-03-10 07:35:00,web,14.1,2.0.1,Hat Yai
SESS001192,CUST0051,2024-10-01 13:33:00,2024-10-01 13:40:00,android,13.2,1.2.3,Phuket
SESS001193,CUST0051,2024-11-04 12:35:00,2024-11-04 12:47:00,web,13.2,2.0.1,Phuket
SESS001194,CUST0051,2024-01-26 04:17:00,2024-01-26 04:34:00,android,14.1,1.2.3,Bangkok
SESS001195,CUST0051,2024-03-12 19:56:00,2024-03-12 20:00:00,ios,16.3,1.0.0,Khon Kaen
SESS001196,CUST0051,2024-04-11 13:20:00,2024-04-11 13:36:00,android,12.4,2.0.1,Hat Yai
SESS001197,CUST0051,2024-12-19 01:01:00,2024-12-19 01:11:00,android,13.2,2.0.1,Chiang Mai
SESS001198,CUST0051,2024-06-15 11:37:00,2024-06-15 11:41:00,ios,12.4,1.2.3,Bangkok
SESS001199,CUST0051,2024-02-09 02:11:00,2024-02-09 02:13:00,android,14.1,1.0.0,Phuket
SESS001200,CUST0051,2024-11-21 16:32:00,2024-11-21 16:41:00,android,12.4,1.0.0,Phuket
SESS001201,CUST0051,2024-01-17 05:24:00,2024-01-17 05:38:00,ios,12.4,1.2.3,Phuket
SESS001202,CUST0051,2024-09-30 08:07:00,2024-09-30 08:09:00,web,12.4,1.0.0,Bangkok
SESS001203,CUST0051,2024-12-12 15:03:00,2024-12-12 15:12:00,ios,13.2,1.2.3,Phuket
SESS001204,CUST0051,2024-11-15 11:10:00,2024-11-15 11:20:00,android,13.2,1.2.3,Phuket
SESS001205,CUST0051,2024-06-10 07:03:00,2024-06-10 07:12:00,android,13.2,1.0.0,Khon Kaen
SESS001206,CUST0051,2024-11-01 08:54:00,2024-11-01 09:09:00,web,14.1,1.0.0,Hat Yai
SESS001207,CUST0051,2024-09-01 13:45:00,2024-09-01 13:53:00,android,12.4,1.0.0,Bangkok
SESS001208,CUST0051,2024-07-16 12:43:00,2024-07-16 12:47:00,android,12.4,1.2.3,Khon Kaen
SESS001209,CUST0282,2024-06-26 07:16:00,2024-06-26 07:34:00,ios,12.4,2.0.1,Phuket
SESS001210,CUST0282,2024-12-06 16:34:00,2024-12-06 16:38:00,android,12.4,1.2.3,Khon Kaen
SESS001211,CUST0282,2024-10-12 12:40:00,2024-10-12 12:55:00,ios,13.2,2.0.1,Khon Kaen
SESS001212,CUST0282,2024-09-26 09:35:00,2024-09-26 09:54:00,ios,13.2,1.0.0,Khon Kaen
SESS001213,CUST0282,2024-04-22 18:52:00,2024-04-22 18:57:00,ios,14.1,1.2.3,Phuket
SESS001214,CUST0282,2024-10-28 01:14:00,2024-10-28 01:19:00,android,12.4,2.0.1,Bangkok
SESS001215,CUST0282,2024-06-01 03:50:00,2024-06-01 03:52:00,ios,16.3,1.2.3,Phuket
SESS001216,CUST0282,2024-04-03 05:36:00,2024-04-03 05:39:00,ios,13.2,1.2.3,Khon Kaen
SESS001217,CUST0282,2024-07-21 07:12:00,2024-07-21 07:17:00,android,14.1,1.0.0,Khon Kaen
SESS001218,CUST0282,2024-03-11 10:37:00,2024-03-11 10:57:00,android,13.2,1.2.3,Khon Kaen
SESS001219,CUST0282,2024-11-13 09:14:00,2024-11-13 09:25:00,android,12.4,1.2.3,Bangkok
SESS001220,CUST0282,2024-05-25 13:44:00,2024-05-25 13:52:00,web,12.4,2.0.1,Chiang Mai
SESS001221,CUST0282,2024-02-22 10:14:00,2024-02-22 10:20:00,ios,12.4,1.0.0,Khon Kaen
SESS001222,CUST0282,2024-04-17 01:55:00,2024-04-17 02:04:00,web,16.3,2.0.1,Bangkok
SESS001223,CUST0282,2024-06-07 06:58:00,2024-06-07 07:00:00,android,13.2,1.2.3,Khon Kaen
SESS001224,CUST0282,2024-02-10 08:01:00,2024-02-10 08:13:00,android,14.1,2.0.1,Khon Kaen
SESS001225,CUST0282,2024-11-03 02:33:00,2024-11-03 02:49:00,android,16.3,1.0.0,Bangkok
SESS001226,CUST0263,2024-01-06 19:26:00,2024-01-06 19:43:00,ios,16.3,1.0.0,Khon Kaen
SESS001227,CUST0263,2024-05-30 09:07:00,2024-05-30 09:11:00,web,13.2,1.2.3,Chiang Mai
SESS001228,CUST0263,2024-11-05 17:42:00,2024-11-05 17:53:00,android,12.4,1.2.3,Chiang Mai
SESS001229,CUST0263,2024-10-06 12:34:00,2024-10-06 12:45:00,android,13.2,2.0.1,Phuket
SESS001230,CUST0263,2024-04-22 07:54:00,2024-04-22 08:02:00,android,16.3,1.2.3,Khon Kaen
SESS001231,CUST0263,2024-06-29 06:18:00,2024-06-29 06:20:00,ios,13.2,2.0.1,Khon Kaen
SESS001232,CUST0263,2024-11-15 06:59:00,2024-11-15 07:06:00,web,16.3,1.0.0,Hat Yai
SESS001233,CUST0263,2024-05-21 10:31:00,2024-05-21 10:43:00,ios,16.3,1.0.0,Khon Kaen
